county,type,cultivar,X2012_and_earlier,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020,bearing,nonbearing,total,X2019_total
Sutter,red wine,CARMENERE,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,CARNELIAN,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,CENTURIAN,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,CHARBONO,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,CINSAUT,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,COUNOISE,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,DOLCETTO,1,0,0,0,0,0,0,0,0,1,0,1,1
Sutter,red wine,DORNFELDER,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,GAMAY  (NAPA) ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,GRACIANO,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,GRENACHE ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,LAGREIN,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,MALBEC,2,0,0,0,0,0,0,0,0,2,0,2,2
Sutter,red wine,MERLOT,1,0,0,0,0,0,0,0,0,1,0,1,1
Sutter,red wine,MEUNIER ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,MISSION,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,MONTEPULCIANO,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,MOURVEDRE ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,MUSCAT HAMBURG ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,NEBBIOLO,1,0,0,0,0,0,0,0,0,1,0,1,1
Sutter,red wine,OTHER RED WINE,2,0,0,0,0,0,0,0,0,2,0,3,3
Sutter,red wine,PETIT VERDOT,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,PETITE SIRAH,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,PINOT NOIR,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,PRIMITIVO,1,0,0,0,0,0,0,0,0,1,0,1,1
Sutter,red wine,ROYALTY,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,RUBIRED,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,RUBY CABERNET,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,SANGIOVESE ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,SOUZAO,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,SYRAH ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,TANNAT,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,TEMPRANILLO ,2,0,0,0,0,0,0,0,0,2,0,2,2
Sutter,red wine,TEROLDEGO,1,0,0,0,0,0,0,0,0,1,0,1,1
Sutter,red wine,TOTAL RED WINE,17,0,0,0,0,0,0,0,0,17,0,18,18
Sutter,red wine,TOURIGA FRANCESCA,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,TOURIGA NACIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,red wine,ZINFANDEL,5,0,0,0,0,0,0,0,0,5,0,5,5
Sutter,table,ADORA SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,ALLISON,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,ARRA MYSTIC DREAM,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,ARRA MYSTIC STAR,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,ARRA PASSION FIRE,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,ARRA PASSION PUNCH,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,ARRA SUGAR DROP,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,ARRA SWEETIES,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,AUTUMN CRISP,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,AUTUMN KING,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,AUTUMN ROYAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,BEAUTY SEEDLESS ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,BLACK IVORY,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,BLANC SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,CALMERIA,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,CANDY HEARTS,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,CANDY SNAPS,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,CASTLEROCK RED,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,CHRISTMAS ROSE,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,COTTON CANDY,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,CRIMSON SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,EARLY MUSCAT,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,EMERALD SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,EMPERATRIZ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,EMPEROR,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,ESTEEM,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,FANTASY SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,FLAME SEEDLESS ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,FLAME TOKAY,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,FLAMING RED,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,FUNNY FINGERS,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,GOLDEN GLOBE,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,GREAT GREEN,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,HOLIDAY,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,IVORY,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,JACKS SALUTE,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,KELLY,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,KRISSY,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,KYOHO,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,LUISCO,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,MAGENTA,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,MIDNIGHT BEAUTY,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,MUSCAT FLAME,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,NIABELL,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,NICOLO,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,OTHER TABLE,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,PERLETTE,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,PRINCESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,RASPBERRY LEMONADE,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,RED GLOBE ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,RIBIER,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,ROYAL BLACK SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,RUBY SEEDLESS ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,SABLE SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,SCARLET,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,SCARLET ROYAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,SCARLOTTA SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,SUGRA-49,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,SUGRA-51,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,SUGRA-52,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,SUGRA-53,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,SUGRAONE ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,SUMMER ROYAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,SWEET CELEBRATION,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,SWEET GLOBE,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,SWEET SAPPHIRE,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,SWEET SCARLET,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,SWEET SUNSHINE,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,THOMCORD,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,TIMCO,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,TIMPSON,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,TOTAL TABLE,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,TUDOR,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,VALLEY PEARL,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,table,VINTAGE RED,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,ALBARINO,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,ARNEIS,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,BURGER ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,CATARRATTO,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,CHARDONNAY ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,CHENIN BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,FRENCH COLOMBARD,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,GEWURZTRAMINER,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,GRENACHE BLANC,1,0,0,0,0,0,0,0,0,1,0,1,1
Sutter,white wine,GRUNER VELTLINER,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,MALVASIA BIANCA,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,MARSANNE,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,MOSCATO GAILLO,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,MUSCAT BLANC ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,MUSCAT OF ALEXANDRIA,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,MUSCAT ORANGE,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,OTHER WHITE WINE,2,0,0,0,0,0,0,0,0,2,0,2,2
Sutter,white wine,PALOMINO ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,PICPOUL BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,PINOT BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,PINOT GRIS ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,ROUSSANNE,1,0,0,0,0,0,0,0,0,1,0,1,1
Sutter,white wine,SAUVIGNON BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,SAUVIGNON MUSQUE,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,SAUVIGNON VERT ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,SEMILLON,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,ST. EMILION ,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,TOCAI FRIULANO,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,TOTAL WHITE WINE,5,0,0,0,0,0,0,0,0,5,0,5,5
Sutter,white wine,TRIPLETT BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,VERDELHO,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,VERMENTINO,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,VIOGNIER,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutter,white wine,WHITE RIESLING ,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,raisin,BLACK CORINTH ,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,raisin,DOVINE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,raisin,FIESTA,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,raisin,OTHER RAISIN,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,raisin,SELMA PETE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,raisin,SULTANA,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,raisin,THOMPSON SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,raisin,TOTAL RAISIN,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,AGLIANICO,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,ALICANTE BOUSCHET ,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,BARBERA,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,CABERNET FRANC,1,1,0,0,0,0,0,0,0,1,0,1,1
Tehama,red wine,CABERNET SAUVIGNON,6,0,0,0,0,0,0,0,0,6,0,6,6
Tehama,red wine,CARIGNANE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,CARMENERE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,CARNELIAN,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,CENTURIAN,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,CHARBONO,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,CINSAUT,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,COUNOISE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,DOLCETTO,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,DORNFELDER,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,GAMAY  (NAPA) ,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,GRACIANO,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,GRENACHE ,10,0,0,0,0,0,0,0,0,10,0,10,10
Tehama,red wine,LAGREIN,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,MALBEC,1,0,0,0,0,0,0,0,0,1,0,1,1
Tehama,red wine,MERLOT,2,0,0,0,0,0,0,0,0,2,0,2,2
Tehama,red wine,MEUNIER ,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,MISSION,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,MONTEPULCIANO,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,MOURVEDRE ,1,0,0,0,0,0,0,0,0,1,0,1,1
Tehama,red wine,MUSCAT HAMBURG ,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,NEBBIOLO,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,OTHER RED WINE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,PETIT VERDOT,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,PETITE SIRAH,15,0,0,0,0,0,0,0,0,15,0,15,15
Tehama,red wine,PINOT NOIR,5,0,0,0,0,0,0,0,0,5,0,5,5
Tehama,red wine,PRIMITIVO,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,ROYALTY,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,RUBIRED,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,RUBY CABERNET,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,SANGIOVESE ,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,SOUZAO,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,SYRAH ,16,0,1,0,0,0,0,0,0,17,0,17,18
Tehama,red wine,TANNAT,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,TEMPRANILLO ,2,0,0,0,0,0,0,0,0,2,0,2,2
Tehama,red wine,TEROLDEGO,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,TOTAL RED WINE,86,1,1,0,0,0,0,0,0,87,0,87,88
Tehama,red wine,TOURIGA FRANCESCA,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,TOURIGA NACIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,red wine,ZINFANDEL,27,0,0,0,0,0,0,0,0,27,0,27,27
Tehama,table,ADORA SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,ALLISON,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,ARRA MYSTIC DREAM,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,ARRA MYSTIC STAR,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,ARRA PASSION FIRE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,ARRA PASSION PUNCH,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,ARRA SUGAR DROP,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,ARRA SWEETIES,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,AUTUMN CRISP,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,AUTUMN KING,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,AUTUMN ROYAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,BEAUTY SEEDLESS ,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,BLACK IVORY,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,BLANC SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,CALMERIA,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,CANDY HEARTS,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,CANDY SNAPS,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,CASTLEROCK RED,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,CHRISTMAS ROSE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,COTTON CANDY,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,CRIMSON SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,EARLY MUSCAT,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,EMERALD SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,EMPERATRIZ,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,EMPEROR,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,ESTEEM,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,FANTASY SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,FLAME SEEDLESS ,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,FLAME TOKAY,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,FLAMING RED,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,FUNNY FINGERS,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,GOLDEN GLOBE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,GREAT GREEN,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,HOLIDAY,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,IVORY,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,JACKS SALUTE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,KELLY,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,KRISSY,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,KYOHO,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,LUISCO,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,MAGENTA,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,MIDNIGHT BEAUTY,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,MUSCAT FLAME,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,NIABELL,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,NICOLO,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,OTHER TABLE,1,0,0,0,0,0,0,0,0,1,0,1,1
Tehama,table,PERLETTE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,PRINCESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,RASPBERRY LEMONADE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,RED GLOBE ,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,RIBIER,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,ROYAL BLACK SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,RUBY SEEDLESS ,2,0,0,0,0,0,0,0,0,2,0,2,2
Tehama,table,SABLE SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,SCARLET,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,SCARLET ROYAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,SCARLOTTA SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,SUGRA-49,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,SUGRA-51,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,SUGRA-52,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,SUGRA-53,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,SUGRAONE ,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,SUMMER ROYAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,SWEET CELEBRATION,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,SWEET GLOBE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,SWEET SAPPHIRE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,SWEET SCARLET,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,SWEET SUNSHINE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,THOMCORD,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,TIMCO,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,TIMPSON,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,TOTAL TABLE,2,0,0,0,0,0,0,0,0,2,0,2,2
Tehama,table,TUDOR,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,VALLEY PEARL,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,table,VINTAGE RED,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,ALBARINO,2,0,2,0,0,0,0,0,0,4,0,4,4
Tehama,white wine,ARNEIS,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,BURGER ,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,CATARRATTO,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,CHARDONNAY ,0,0,0,0,0,0,0,0,0,0,0,0,12
Tehama,white wine,CHENIN BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,FRENCH COLOMBARD,0,0,0,1,0,0,0,0,0,1,0,1,1
Tehama,white wine,GEWURZTRAMINER,1,0,0,0,0,0,0,0,0,1,0,1,1
Tehama,white wine,GRENACHE BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,GRUNER VELTLINER,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,MALVASIA BIANCA,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,MARSANNE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,MOSCATO GAILLO,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,MUSCAT BLANC ,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,MUSCAT OF ALEXANDRIA,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,MUSCAT ORANGE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,OTHER WHITE WINE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,PALOMINO ,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,PICPOUL BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,PINOT BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,PINOT GRIS ,1,0,0,0,0,0,0,0,0,1,0,1,1
Tehama,white wine,ROUSSANNE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,SAUVIGNON BLANC,2,0,0,0,0,0,0,0,0,2,0,2,2
Tehama,white wine,SAUVIGNON MUSQUE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,SAUVIGNON VERT ,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,SEMILLON,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,ST. EMILION ,1,0,0,0,0,0,0,0,0,1,0,1,1
Tehama,white wine,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,TOCAI FRIULANO,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,TOTAL WHITE WINE,10,0,2,2,0,0,0,0,0,13,0,13,26
Tehama,white wine,TRIPLETT BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,VERDELHO,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,VERMENTINO,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehama,white wine,VIOGNIER,3,0,0,1,0,0,0,0,0,4,0,4,5
Tehama,white wine,WHITE RIESLING ,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinity,raisin,BLACK CORINTH ,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinity,raisin,DOVINE,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinity,raisin,FIESTA,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinity,raisin,OTHER RAISIN,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinity,raisin,SELMA PETE,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinity,raisin,SULTANA,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinity,raisin,THOMPSON SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinity,raisin,TOTAL RAISIN,0,0,0,0,0,0,0,0,0,0,0,0,0
